Date,^125904-USD-STRD
2013-11-20,1693.74
2013-11-21,1690.7
2013-11-22,1700.08
2013-11-25,1704.79
2013-11-26,1700.38
2013-11-27,1711.23
2013-11-29,1722.02
2013-12-02,1708.86
2013-12-03,1686.83
2013-12-04,1672.79
2013-12-05,1669.9
2013-12-06,1684.55
2013-12-09,1692.14
2013-12-10,1686.0
2013-12-11,1679.72
2013-12-12,1659.47
2013-12-13,1653.93
2013-12-16,1677.91
2013-12-17,1662.49
2013-12-18,1680.59
2013-12-19,1697.91
2013-12-20,1707.28
2013-12-23,1724.02
2013-12-24,1723.53
2013-12-27,1756.07
2013-12-30,1757.42
2013-12-31,1759.2
2014-01-02,1729.85
2014-01-03,1733.48
2014-01-06,1733.29
2014-01-07,1741.52
2014-01-08,1742.49
2014-01-09,1733.24
2014-01-10,1752.25
2014-01-13,1753.97
2014-01-14,1761.23
2014-01-15,1767.13
2014-01-16,1766.14
2014-01-17,1769.91
2014-01-21,1768.36
2014-01-22,1772.54
2014-01-23,1769.88
2014-01-24,1728.62
2014-01-27,1712.84
2014-01-28,1722.17
2014-01-29,1709.99
2014-01-30,1704.36
2014-01-31,1690.13
2014-02-03,1671.48
2014-02-04,1666.68
2014-02-05,1671.71
2014-02-06,1704.53
2014-02-07,1719.21
2014-02-10,1724.0
2014-02-11,1750.38
2014-02-12,1751.65
2014-02-13,1759.22
2014-02-14,1771.23
2014-02-18,1786.53
2014-02-19,1788.74
2014-02-20,1782.66
2014-02-21,1793.72
2014-02-24,1803.89
2014-02-25,1803.51
2014-02-26,1791.16
2014-02-27,1789.95
2014-02-28,1810.0
2014-03-03,1764.55
2014-03-04,1796.43
2014-03-05,1795.25
2014-03-06,1809.06
2014-03-07,1789.02
2014-03-10,1782.75
2014-03-11,1781.19
2014-03-12,1766.8
2014-03-13,1750.83
2014-03-14,1738.39
2014-03-17,1757.13
2014-03-18,1766.78
2014-03-19,1764.69
2014-03-20,1749.38
2014-03-21,1751.33
2014-03-24,1733.22
2014-03-25,1754.85
2014-03-26,1767.81
2014-03-27,1764.78
2014-03-28,1779.69
2014-03-31,1785.94
2014-04-01,1797.82
2014-04-02,1797.18
2014-04-03,1792.54
2014-04-04,1799.73
2014-04-07,1784.04
2014-04-08,1787.14
2014-04-09,1797.18
2014-04-10,1795.0
2014-04-11,1771.7
2014-04-14,1770.68
2014-04-15,1755.08
2014-04-16,1774.54
2014-04-17,1786.34
2014-04-22,1805.13
2014-04-23,1799.47
2014-04-24,1804.55
2014-04-25,1793.1
2014-04-28,1798.14
2014-04-29,1816.25
2014-04-30,1821.86
2014-05-01,1824.78
2014-05-02,1820.18
2014-05-05,1817.38
2014-05-06,1819.53
2014-05-07,1818.85
2014-05-08,1830.04
2014-05-09,1811.0
2014-05-12,1823.34
2014-05-13,1822.27
2014-05-14,1821.88
2014-05-15,1808.24
2014-05-16,1810.72
2014-05-19,1809.94
2014-05-20,1804.59
2014-05-21,1810.46
2014-05-22,1811.87
2014-05-23,1812.05
2014-05-27,1823.19
2014-05-28,1819.25
2014-05-29,1823.19
2014-05-30,1825.26
2014-06-02,1824.39
2014-06-03,1818.32
2014-06-04,1818.39
2014-06-05,1824.43
2014-06-06,1838.93
2014-06-09,1839.56
2014-06-10,1839.26
2014-06-11,1827.85
2014-06-12,1830.95
2014-06-13,1825.1
2014-06-16,1823.03
2014-06-17,1824.85
2014-06-18,1826.88
2014-06-19,1845.4
2014-06-20,1837.59
2014-06-23,1830.9
2014-06-24,1828.19
2014-06-25,1813.53
2014-06-26,1806.43
2014-06-27,1813.86
2014-06-30,1819.89
2014-07-01,1834.26
2014-07-02,1834.82
2014-07-03,1845.73
2014-07-07,1822.54
2014-07-08,1800.24
2014-07-09,1804.01
2014-07-10,1780.14
2014-07-11,1782.7
2014-07-14,1801.53
2014-07-15,1787.63
2014-07-16,1807.08
2014-07-17,1787.47
2014-07-18,1786.25
2014-07-21,1778.63
2014-07-22,1794.93
2014-07-23,1796.43
2014-07-24,1804.5
2014-07-25,1787.26
2014-07-28,1784.95
2014-07-29,1786.04
2014-07-30,1772.14
2014-07-31,1750.15
2014-08-01,1735.16
2014-08-04,1730.06
2014-08-05,1729.15
2014-08-06,1712.93
2014-08-07,1700.52
2014-08-08,1697.89
2014-08-11,1716.88
2014-08-12,1709.44
2014-08-13,1718.81
2014-08-14,1723.7
2014-08-15,1717.0
2014-08-18,1734.92
2014-08-19,1738.76
2014-08-20,1733.9
2014-08-21,1744.5
2014-08-22,1733.17
2014-08-25,1747.98
2014-08-26,1761.36
2014-08-27,1763.03
2014-08-28,1748.23
2014-08-29,1752.98
2014-09-02,1749.96
2014-09-03,1763.26
2014-09-04,1760.01
2014-09-05,1752.12
2014-09-08,1743.72
2014-09-09,1732.75
2014-09-10,1732.7
2014-09-11,1733.75
2014-09-12,1732.85
2014-09-15,1731.55
2014-09-16,1727.29
2014-09-17,1736.96
2014-09-18,1749.07
2014-09-19,1741.36
2014-09-22,1729.8
2014-09-23,1711.4
2014-09-24,1715.18
2014-09-25,1693.33
2014-09-26,1690.93
2014-09-29,1683.28
2014-09-30,1685.77
2014-10-01,1666.81
2014-10-02,1634.07
2014-10-03,1630.72
2014-10-06,1642.07
2014-10-07,1625.38
2014-10-08,1619.37
2014-10-09,1616.21
2014-10-10,1579.86
2014-10-13,1586.97
2014-10-14,1584.87
2014-10-15,1545.77
2014-10-16,1541.36
2014-10-17,1582.46
2014-10-20,1575.41
2014-10-21,1601.91
2014-10-22,1605.26
2014-10-23,1613.92
2014-10-24,1611.1
2014-10-27,1606.62
2014-10-28,1626.22
2014-10-29,1631.32
2014-10-30,1622.8
2014-10-31,1640.22
2014-11-03,1621.16
2014-11-04,1615.23
2014-11-05,1631.43
2014-11-06,1628.6
2014-11-07,1617.71
2014-11-10,1633.08
2014-11-11,1636.78
2014-11-12,1624.81
2014-11-13,1627.86
2014-11-14,1627.33
2014-11-17,1632.16
2014-11-18,1651.89
2014-11-19,1652.78
2014-11-20,1648.54
2014-11-21,1665.73
2014-11-24,1670.82
2014-11-25,1680.05
2014-11-26,1686.0
2014-11-28,1681.09
2014-12-01,1674.6
2014-12-02,1673.53
2014-12-03,1671.47
2014-12-04,1664.79
2014-12-05,1674.96
2014-12-08,1662.23
2014-12-09,1641.6
2014-12-10,1634.32
2014-12-11,1630.25
2014-12-12,1597.5
2014-12-15,1556.84
2014-12-16,1595.78
2014-12-17,1583.72
2014-12-18,1615.09
2014-12-19,1619.33
2014-12-22,1626.68
2014-12-23,1626.0
2014-12-24,1627.12
2014-12-29,1628.0
2014-12-30,1609.73
2014-12-31,1608.15
2015-01-02,1592.83
2015-01-05,1545.22
2015-01-06,1532.48
2015-01-07,1525.06
2015-01-08,1566.16
2015-01-09,1550.51
2015-01-12,1557.18
2015-01-13,1574.38
2015-01-14,1551.29
2015-01-15,1565.87
2015-01-16,1571.98
2015-01-20,1597.86
2015-01-21,1610.22
2015-01-22,1613.06
2015-01-23,1617.65
2015-01-26,1627.57
2015-01-27,1632.21
2015-01-28,1625.18
2015-01-29,1622.62
2015-01-30,1606.97
2015-02-02,1617.26
2015-02-03,1645.73
2015-02-04,1650.05
2015-02-05,1652.71
2015-02-06,1643.85
2015-02-09,1631.07
2015-02-10,1638.91
2015-02-11,1631.96
2015-02-12,1652.95
2015-02-13,1667.63
2015-02-17,1667.42
2015-02-18,1676.15
2015-02-19,1684.36
2015-02-20,1684.96
2015-02-23,1694.88
2015-02-24,1701.72
2015-02-25,1702.69
2015-02-26,1698.12
2015-02-27,1705.44
2015-03-02,1698.16
2015-03-03,1680.77
2015-03-04,1676.18
2015-03-05,1683.14
2015-03-06,1658.86
2015-03-09,1652.57
2015-03-10,1615.86
2015-03-11,1620.0
2015-03-12,1625.57
2015-03-13,1615.68
2015-03-16,1639.57
2015-03-17,1632.57
2015-03-18,1644.36
2015-03-19,1650.24
2015-03-20,1690.7
2015-03-23,1699.87
2015-03-24,1701.34
2015-03-25,1694.85
2015-03-26,1670.31
2015-03-27,1670.22
2015-03-30,1679.2
2015-03-31,1654.0
2015-04-01,1662.13
2015-04-02,1677.93
2015-04-07,1702.57
2015-04-08,1691.26
2015-04-09,1691.78
2015-04-10,1699.24
2015-04-13,1693.35
2015-04-14,1705.49
2015-04-15,1702.21
2015-04-16,1704.13
2015-04-17,1685.82
2015-04-20,1695.99
2015-04-21,1702.67
2015-04-22,1699.44
2015-04-23,1704.06
2015-04-24,1718.88
2015-04-27,1738.82
2015-04-28,1728.12
2015-04-29,1715.84
2015-04-30,1717.7
2015-05-01,1715.34
2015-05-04,1715.2
2015-05-05,1694.77
2015-05-06,1709.97
2015-05-07,1695.65
2015-05-08,1737.06
2015-05-11,1731.79
2015-05-12,1723.81
2015-05-13,1736.33
2015-05-14,1751.36
2015-05-15,1752.79
2015-05-18,1748.5
2015-05-19,1740.28
2015-05-20,1743.78
2015-05-21,1753.39
2015-05-22,1737.15
2015-05-26,1699.14
2015-05-27,1718.23
2015-05-28,1716.25
2015-05-29,1693.6
2015-06-01,1685.53
2015-06-02,1703.59
2015-06-03,1722.34
2015-06-04,1710.33
2015-06-05,1669.03
2015-06-08,1667.69
2015-06-09,1666.73
2015-06-10,1705.89
2015-06-11,1704.84
2015-06-12,1694.14
2015-06-15,1664.56
2015-06-16,1672.33
2015-06-17,1664.63
2015-06-18,1692.22
2015-06-19,1686.99
2015-06-22,1735.71
2015-06-23,1722.66
2015-06-24,1716.76
2015-06-25,1712.97
2015-06-26,1706.99
2015-06-29,1662.32
2015-06-30,1638.88
2015-07-01,1657.31
2015-07-02,1651.18
2015-07-06,1617.57
2015-07-07,1571.98
2015-07-08,1592.57
2015-07-09,1624.64
2015-07-10,1676.86
2015-07-13,1684.54
2015-07-14,1691.39
2015-07-15,1691.35
2015-07-16,1706.0
2015-07-17,1698.68
2015-07-20,1704.9
2015-07-21,1698.65
2015-07-22,1681.4
2015-07-23,1685.74
2015-07-24,1668.65
2015-07-27,1652.29
2015-07-28,1659.98
2015-07-29,1676.07
2015-07-30,1670.04
2015-07-31,1689.05
2015-08-03,1690.52
2015-08-04,1685.51
2015-08-05,1693.36
2015-08-06,1687.25
2015-08-07,1676.56
2015-08-10,1694.29
2015-08-11,1677.22
2015-08-12,1652.99
2015-08-13,1658.7
2015-08-14,1653.49
2015-08-17,1652.28
2015-08-18,1649.22
2015-08-19,1622.7
2015-08-20,1610.57
2015-08-21,1574.01
2015-08-24,1523.97
2015-08-25,1564.8
2015-08-26,1535.62
2015-08-27,1563.3
2015-08-28,1568.96
2015-08-31,1564.4
2015-09-01,1528.1
2015-09-02,1528.04
2015-09-03,1545.59
2015-09-04,1508.51
2015-09-08,1543.35
2015-09-09,1561.65
2015-09-10,1549.51
2015-09-11,1542.62
2015-09-14,1534.2
2015-09-15,1544.4
2015-09-16,1571.52
2015-09-17,1571.19
2015-09-18,1550.14
2015-09-21,1538.19
2015-09-22,1481.32
2015-09-23,1484.09
2015-09-24,1470.87
2015-09-25,1497.57
2015-09-28,1468.15
2015-09-29,1460.39
2015-09-30,1490.22
2015-10-01,1489.07
2015-10-02,1505.95
2015-10-05,1543.67
2015-10-06,1560.65
2015-10-07,1561.05
2015-10-08,1569.74
2015-10-09,1586.8
2015-10-12,1584.91
2015-10-13,1570.26
2015-10-14,1566.97
2015-10-15,1582.67
2015-10-16,1590.9
2015-10-19,1585.65
2015-10-20,1582.77
2015-10-21,1584.18
2015-10-22,1589.48
2015-10-23,1602.09
2015-10-26,1598.18
2015-10-27,1581.27
2015-10-28,1600.56
2015-10-29,1584.34
2015-10-30,1595.4
2015-11-02,1599.01
2015-11-03,1594.41
2015-11-04,1589.58
2015-11-05,1582.81
2015-11-06,1569.16
2015-11-09,1552.47
2015-11-10,1546.29
2015-11-11,1561.12
2015-11-12,1539.1
2015-11-13,1522.95
2015-11-16,1525.21
2015-11-17,1553.99
2015-11-18,1551.79
2015-11-19,1571.67
2015-11-20,1565.31
2015-11-23,1551.9
2015-11-24,1536.49
2015-11-25,1551.99
2015-11-27,1562.11
2015-11-30,1563.66
2015-12-01,1565.09
2015-12-02,1559.65
2015-12-03,1549.46
2015-12-04,1547.89
2015-12-07,1549.98
2015-12-08,1524.64
2015-12-09,1531.09
2015-12-10,1523.14
2015-12-11,1499.11
2015-12-14,1476.08
2015-12-15,1504.23
2015-12-16,1511.12
2015-12-17,1514.68
2015-12-18,1500.63
2015-12-21,1493.61
2015-12-22,1499.66
2015-12-23,1528.42
2015-12-24,1539.13
2015-12-28,1533.57
2015-12-29,1545.86
2015-12-30,1537.99
2015-12-31,1522.65
2016-01-04,1476.2
2016-01-05,1473.94
2016-01-06,1459.15
2016-01-07,1437.76
2016-01-08,1424.91
2016-01-11,1413.53
2016-01-12,1422.78
2016-01-13,1431.95
2016-01-14,1410.21
2016-01-15,1384.41
2016-01-18,1370.43
2016-01-19,1391.05
2016-01-20,1346.09
2016-01-21,1363.5
2016-01-22,1404.79
2016-01-25,1396.76
2016-01-26,1411.1
2016-01-27,1419.04
2016-01-28,1405.83
2016-01-29,1421.36
2016-02-01,1427.52
2016-02-02,1398.16
2016-02-03,1395.62
2016-02-04,1409.08
2016-02-05,1394.31
2016-02-08,1346.88
2016-02-09,1344.3
2016-02-10,1354.68
2016-02-11,1321.56
2016-02-12,1349.09
2016-02-15,1376.79
2016-02-16,1370.89
2016-02-17,1405.81
2016-02-18,1400.3
2016-02-19,1389.95
2016-02-22,1404.29
2016-02-23,1385.83
2016-02-24,1353.26
2016-02-25,1381.24
2016-02-26,1389.51
2016-02-29,1391.74
2016-03-01,1410.68
2016-03-02,1416.88
2016-03-03,1424.13
2016-03-04,1444.08
2016-03-07,1437.44
2016-03-08,1432.2
2016-03-09,1434.03
2016-03-10,1426.72
2016-03-11,1465.81
2016-03-14,1469.16
2016-03-15,1453.15
2016-03-16,1449.01
2016-03-17,1479.51
2016-03-18,1480.2
2016-03-21,1472.2
2016-03-22,1465.46
2016-03-23,1457.52
2016-03-24,1434.2
2016-03-28,1441.98
2016-03-29,1443.9
2016-03-30,1485.36
2016-03-31,1474.19
2016-04-01,1448.14
2016-04-04,1458.77
2016-04-05,1430.2
2016-04-06,1441.04
2016-04-07,1431.27
2016-04-08,1451.34
2016-04-11,1460.49
2016-04-12,1460.17
2016-04-13,1485.57
2016-04-14,1487.73
2016-04-15,1487.21
2016-04-18,1497.38
2016-04-19,1526.19
2016-04-20,1528.01
2016-04-21,1517.45
2016-04-22,1505.75
2016-04-25,1500.47
2016-04-26,1508.39
2016-04-27,1513.28
2016-04-28,1516.38
2016-04-29,1501.57
2016-05-02,1508.39
2016-05-03,1483.14
2016-05-04,1462.45
2016-05-05,1455.49
2016-05-06,1453.53
2016-05-09,1456.63
2016-05-10,1469.61
2016-05-11,1467.93
2016-05-12,1456.5
2016-05-13,1449.96
2016-05-16,1454.47
2016-05-17,1454.85
2016-05-18,1459.64
2016-05-19,1433.21
2016-05-20,1451.73
2016-05-23,1443.14
2016-05-24,1470.08
2016-05-25,1487.65
2016-05-26,1494.79
2016-05-27,1490.71
2016-05-31,1481.2
2016-06-01,1472.47
2016-06-02,1471.73
2016-06-03,1481.23
2016-06-06,1490.82
2016-06-07,1506.42
2016-06-08,1504.9
2016-06-09,1481.23
2016-06-10,1442.02
2016-06-13,1416.63
2016-06-14,1378.21
2016-06-15,1394.83
2016-06-16,1374.98
2016-06-17,1406.04
2016-06-20,1468.13
2016-06-21,1470.12
2016-06-22,1477.09
2016-06-23,1508.1
2016-06-24,1375.84
2016-06-27,1305.76
2016-06-28,1347.51
2016-06-29,1396.35
2016-06-30,1411.93
2016-07-01,1424.63
2016-07-05,1389.55
2016-07-06,1361.48
2016-07-07,1375.84
2016-07-08,1392.65
2016-07-11,1415.79
2016-07-12,1433.77
2016-07-13,1436.3
2016-07-14,1447.57
2016-07-15,1440.95
2016-07-18,1443.18
2016-07-19,1430.11
2016-07-20,1444.37
2016-07-21,1441.91
2016-07-22,1438.64
2016-07-25,1439.69
2016-07-26,1442.88
2016-07-27,1449.28
2016-07-28,1446.83
2016-07-29,1469.94
2016-08-01,1459.65
2016-08-02,1446.76
2016-08-03,1441.01
2016-08-04,1446.47
2016-08-05,1452.52
2016-08-08,1453.75
2016-08-09,1472.02
2016-08-10,1475.8
2016-08-11,1489.42
2016-08-12,1486.63
2016-08-15,1489.37
2016-08-16,1485.88
2016-08-17,1475.84
2016-08-18,1492.83
2016-08-19,1480.45
2016-08-22,1481.62
2016-08-23,1494.15
2016-08-24,1490.05
2016-08-25,1482.01
2016-08-26,1489.48
2016-08-29,1472.34
2016-08-30,1477.11
2016-08-31,1470.06
2016-09-01,1477.0
2016-09-02,1502.61
2016-09-06,1507.84
2016-09-07,1513.23
2016-09-08,1512.37
2016-09-09,1487.55
2016-09-12,1474.68
2016-09-13,1462.36
2016-09-14,1461.53
2016-09-15,1469.14
2016-09-16,1447.4
2016-09-19,1465.1
2016-09-20,1462.33
2016-09-21,1464.75
2016-09-22,1501.77
2016-09-23,1488.39
2016-09-26,1471.35
2016-09-27,1462.85
2016-09-28,1475.28
2016-09-29,1479.88
2016-09-30,1481.94
2016-10-03,1480.49
2016-10-04,1485.69
2016-10-05,1483.59
2016-10-06,1473.61
2016-10-07,1461.76
2016-10-11,1449.21
2016-10-12,1436.27
2016-10-13,1425.71
2016-10-14,1440.61
2016-10-17,1428.19
2016-10-18,1447.05
2016-10-19,1451.15
2016-10-20,1449.18
2016-10-21,1441.72
2016-10-24,1443.41
2016-10-25,1435.88
2016-10-26,1437.76
2016-10-27,1438.71
2016-10-28,1435.84
2016-10-31,1432.15
2016-11-01,1427.87
2016-11-02,1420.64
2016-11-03,1416.93
2016-11-04,1409.36
2016-11-07,1419.78
2016-11-08,1426.45
2016-11-09,1433.94
2016-11-10,1420.69
2016-11-14,1397.39
2016-11-15,1402.29
2016-11-16,1392.25
2016-11-17,1400.85
2016-11-18,1382.41
2016-11-21,1392.89
2016-11-22,1391.88
2016-11-23,1383.46
2016-11-25,1400.05
2016-11-28,1386.31
2016-11-29,1394.8
2016-11-30,1398.61
2016-12-01,1395.19
2016-12-02,1395.45
2016-12-05,1411.92
2016-12-06,1424.7
2016-12-07,1444.57
2016-12-08,1441.49
2016-12-09,1444.72
2016-12-12,1448.41
2016-12-13,1468.32
2016-12-14,1462.8
2016-12-15,1442.51
2016-12-16,1451.52
2016-12-19,1448.86
2016-12-20,1447.83
2016-12-21,1452.18
2016-12-22,1452.21
2016-12-23,1453.34
2016-12-27,1454.68
2016-12-28,1450.15
2016-12-29,1458.15
2016-12-30,1471.08
2017-01-03,1465.15
2017-01-04,1476.38
2017-01-05,1495.1
2017-01-06,1491.18
2017-01-09,1480.84
2017-01-10,1487.65
2017-01-11,1473.99
2017-01-12,1490.3
2017-01-13,1500.41
2017-01-17,1495.32
2017-01-18,1497.94
2017-01-19,1485.37
2017-01-20,1497.49
2017-01-23,1496.7
2017-01-24,1502.12
2017-01-25,1519.8
2017-01-26,1512.89
2017-01-27,1513.06
2017-01-30,1495.17
2017-01-31,1501.03
2017-02-01,1506.45
2017-02-02,1508.11
2017-02-03,1514.33
2017-02-06,1497.39
2017-02-07,1494.1
2017-02-08,1501.23
2017-02-09,1507.57
2017-02-10,1504.46
2017-02-13,1513.14
2017-02-14,1507.33
2017-02-15,1513.93
2017-02-16,1521.89
2017-02-17,1516.42
2017-02-21,1515.43
2017-02-22,1516.42
2017-02-23,1521.23
2017-02-24,1506.42
2017-02-27,1510.34
2017-02-28,1514.95
2017-03-01,1527.72
2017-03-02,1523.41
2017-03-03,1527.4
2017-03-06,1524.46
2017-03-07,1518.14
2017-03-08,1515.55
2017-03-09,1519.97
2017-03-10,1532.2
2017-03-13,1539.75
2017-03-14,1531.24
2017-03-15,1535.9
2017-03-16,1562.29
2017-03-17,1565.51
2017-03-20,1564.31
2017-03-21,1564.52
2017-03-22,1556.85
2017-03-23,1567.32
2017-03-24,1567.0
2017-03-27,1572.26
2017-03-28,1579.7
2017-03-29,1568.05
2017-03-30,1573.66
2017-03-31,1570.11
2017-04-03,1556.22
2017-04-04,1560.92
2017-04-05,1560.74
2017-04-06,1562.34
2017-04-07,1558.65
2017-04-10,1555.63
2017-04-11,1559.64
2017-04-12,1560.77
2017-04-13,1555.73
2017-04-17,1562.42
2017-04-18,1548.39
2017-04-19,1553.69
2017-04-20,1564.47
2017-04-21,1553.43
2017-04-24,1612.08
2017-04-25,1624.95
2017-04-26,1624.92
2017-04-27,1618.84
2017-04-28,1619.06
2017-05-01,1621.24
2017-05-02,1630.41
2017-05-03,1631.4
2017-05-04,1648.21
2017-05-05,1665.72
2017-05-08,1655.36
2017-05-09,1656.6
2017-05-10,1656.11
2017-05-11,1647.69
2017-05-12,1661.29
2017-05-15,1671.17
2017-05-16,1687.37
2017-05-17,1677.27
2017-05-18,1664.88
2017-05-19,1684.6
2017-05-22,1690.95
2017-05-23,1691.76
2017-05-24,1686.28
2017-05-25,1689.49
2017-05-26,1681.4
2017-05-30,1676.82
2017-05-31,1685.15
2017-06-01,1689.06
2017-06-02,1700.41
2017-06-05,1695.24
2017-06-06,1686.14
2017-06-07,1684.47
2017-06-08,1678.19
2017-06-09,1678.61
2017-06-12,1665.65
2017-06-13,1674.77
2017-06-14,1679.87
2017-06-15,1655.4
2017-06-16,1673.42
2017-06-19,1683.41
2017-06-20,1665.07
2017-06-21,1664.1
2017-06-22,1666.28
2017-06-23,1668.6
2017-06-26,1675.53
2017-06-27,1675.46
2017-06-28,1686.07
2017-06-29,1672.85
2017-06-30,1663.22
2017-07-03,1676.06
2017-07-05,1667.85
2017-07-06,1667.91
2017-07-07,1664.56
2017-07-10,1670.29
2017-07-11,1664.03
2017-07-12,1690.09
2017-07-13,1692.89
2017-07-14,1702.14
2017-07-17,1705.18
2017-07-18,1701.99
2017-07-19,1705.82
2017-07-20,1716.7
2017-07-21,1702.34
2017-07-24,1696.08
2017-07-25,1706.43
2017-07-26,1710.3
2017-07-27,1713.15
2017-07-28,1707.81
2017-07-31,1712.13
2017-08-01,1725.84
2017-08-02,1725.34
2017-08-03,1730.32
2017-08-04,1728.34
2017-08-07,1732.49
2017-08-08,1727.28
2017-08-09,1715.22
2017-08-10,1698.54
2017-08-11,1687.02
2017-08-14,1703.69
2017-08-15,1695.87
2017-08-16,1704.97
2017-08-17,1700.46
2017-08-18,1689.47
2017-08-21,1692.17
2017-08-22,1698.46
2017-08-23,1697.62
2017-08-24,1699.19
2017-08-25,1706.91
2017-08-28,1712.81
2017-08-29,1703.35
2017-08-30,1699.31
2017-08-31,1708.24
2017-09-01,1717.12
2017-09-05,1712.07
2017-09-06,1715.59
2017-09-07,1730.12
2017-09-08,1734.35
2017-09-11,1747.11
2017-09-12,1751.94
2017-09-13,1746.35
2017-09-14,1741.61
2017-09-15,1749.59
2017-09-18,1754.06
2017-09-19,1758.27
2017-09-20,1760.16
2017-09-21,1754.07
2017-09-22,1762.4
2017-09-25,1751.04
2017-09-26,1740.78
2017-09-27,1738.93
2017-09-28,1749.91
2017-09-29,1763.38
2017-10-02,1759.61
2017-10-03,1764.94
2017-10-04,1764.52
2017-10-05,1760.89
2017-10-06,1756.39
2017-10-09,1760.51
2017-10-10,1772.04
2017-10-11,1776.08
2017-10-12,1776.9
2017-10-13,1780.36
2017-10-16,1774.71
2017-10-17,1763.92
2017-10-18,1772.7
2017-10-19,1773.98
2017-10-20,1768.65
2017-10-23,1764.98
2017-10-24,1761.37
2017-10-25,1758.26
2017-10-26,1760.6
2017-10-27,1752.31
2017-10-30,1763.82
2017-10-31,1770.87
2017-11-01,1771.71
2017-11-02,1773.01
2017-11-03,1768.79
2017-11-06,1766.89
2017-11-07,1756.65
2017-11-08,1757.87
2017-11-09,1748.04
2017-11-10,1743.85
2017-11-13,1733.34
2017-11-14,1735.5
2017-11-15,1733.77
2017-11-16,1741.62
2017-11-17,1737.91
2017-11-20,1744.61
2017-11-21,1748.62
2017-11-22,1752.94
2017-11-24,1773.07
2017-11-27,1762.1
2017-11-28,1765.2
2017-11-29,1766.53
2017-11-30,1771.14
2017-12-01,1750.33
2017-12-04,1763.88
2017-12-05,1758.08
2017-12-06,1751.4
2017-12-07,1751.88
2017-12-08,1758.67
2017-12-11,1764.78
2017-12-12,1766.99
2017-12-13,1766.85
2017-12-14,1761.17
2017-12-15,1756.8
2017-12-18,1784.03
2017-12-19,1775.89
2017-12-20,1774.3
2017-12-21,1781.9
2017-12-22,1776.01
2017-12-26,1778.57
2017-12-27,1785.66
2017-12-28,1787.59
2017-12-29,1796.64
2018-01-02,1797.97
2018-01-03,1803.22
2018-01-04,1827.31
2018-01-05,1838.21
2018-01-08,1834.13
2018-01-09,1834.99
2018-01-10,1836.76
2018-01-11,1840.58
2018-01-12,1861.26
2018-01-16,1873.24
2018-01-17,1873.11
2018-01-18,1876.22
2018-01-19,1883.86
2018-01-22,1894.07
2018-01-23,1903.36
2018-01-24,1907.26
2018-01-25,1915.23
2018-01-26,1913.88
2018-01-29,1898.71
2018-01-30,1889.78
2018-01-31,1892.98
2018-02-01,1884.41
2018-02-02,1853.73
2018-02-05,1822.53
2018-02-06,1767.17
2018-02-07,1794.12
2018-02-08,1760.52
2018-02-09,1733.31
2018-02-12,1758.08
2018-02-13,1758.39
2018-02-14,1783.97
2018-02-15,1803.23
2018-02-16,1818.27
2018-02-20,1802.23
2018-02-21,1802.1
2018-02-22,1798.81
2018-02-23,1799.25
2018-02-26,1807.09
2018-02-27,1796.53
2018-02-28,1777.75
2018-03-01,1753.1
2018-03-02,1734.6
2018-03-05,1755.13
2018-03-06,1767.6
2018-03-07,1773.64
2018-03-08,1781.11
2018-03-09,1787.07
2018-03-12,1791.49
2018-03-13,1784.95
2018-03-14,1777.04
2018-03-15,1780.47
2018-03-16,1779.14
2018-03-19,1766.61
2018-03-20,1767.56
2018-03-21,1764.37
2018-03-22,1743.07
2018-03-23,1734.29
2018-03-26,1733.83
2018-03-27,1748.24
2018-03-28,1750.57
2018-03-29,1750.54
2018-04-02,1752.65
2018-04-03,1738.71
2018-04-04,1734.92
2018-04-05,1766.64
2018-04-06,1765.12
2018-04-09,1774.59
2018-04-10,1795.21
2018-04-11,1789.58
2018-04-12,1791.51
2018-04-13,1794.59
2018-04-16,1793.16
2018-04-17,1804.64
2018-04-18,1814.82
2018-04-19,1813.27
2018-04-20,1800.48
2018-04-23,1798.02
2018-04-24,1797.46
2018-04-25,1777.76
2018-04-26,1785.44
2018-04-27,1788.36
2018-04-30,1788.79
2018-05-01,1773.1
2018-05-02,1779.15
2018-05-03,1764.99
2018-05-04,1773.76
2018-05-07,1782.09
2018-05-08,1775.11
2018-05-09,1786.99
2018-05-10,1788.53
2018-05-11,1800.06
2018-05-14,1804.1
2018-05-15,1789.27
2018-05-16,1781.41
2018-05-17,1793.68
2018-05-18,1785.56
2018-05-21,1788.38
2018-05-22,1796.15
2018-05-23,1765.11
2018-05-24,1757.96
2018-05-25,1749.62
2018-05-29,1707.66
2018-05-30,1719.79
2018-05-31,1717.22
2018-06-01,1732.33
2018-06-04,1742.36
2018-06-05,1732.6
2018-06-06,1748.57
2018-06-07,1751.16
2018-06-08,1739.06
2018-06-11,1757.56
2018-06-12,1752.21
2018-06-13,1753.04
2018-06-14,1756.26
2018-06-15,1734.02
2018-06-18,1719.29
2018-06-19,1700.17
2018-06-20,1706.55
2018-06-21,1695.67
2018-06-22,1721.16
2018-06-25,1689.65
2018-06-26,1688.19
2018-06-27,1691.08
2018-06-28,1675.74
2018-06-29,1702.61
2018-07-02,1678.76
2018-07-03,1698.7
2018-07-05,1714.88
2018-07-06,1726.31
2018-07-09,1737.0
2018-07-10,1738.74
2018-07-11,1716.61
2018-07-12,1724.36
2018-07-13,1725.14
